1,3414493 Canada Inc,"11 Church St, Ste 401",,,M5E 1W1,,2022-04-29,,,2023-10-12 10:25:20,'2023-10-30 12:42:37'),category_primary,category_all,is_builder,is_investment,is_reit,is_private_equity,is_asset_manager,is_family_office,is_pension_fund,is_insurance,is_lender
488,First Capital (Bayview) Corp,"85 Hanna Ave, Ste 400",Toronto,Ontario,M6K 3S3,416-504-4114,2022-07-27,,,2023-10-12 10:25:21,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
496,First Capital Holdings (Ontario) Corp,"85 Hanna Ave, Ste 400",Toronto,Ontario,M6K 3S3,416-504-4114,2022-07-21,fcr.ca,,2024-04-16 14:48:28,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
499,Diker Investments Inc,150 Creditstone Rd,,,L4K 1P2,,2022-07-20,,,2023-10-12 10:25:21,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
501,Lalani Investment Group Inc,"35 Brian Peck Cres, Ste 15",,,M4G 0A5,,2022-07-19,,,2023-10-12 10:25:21,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
526,GR (Can) Investment Co Ltd,4323 Queen St,,,L2E 2K9,,2022-07-05,,,2023-10-12 10:25:21,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
531,Devcore Group,523 Montee Paiement,Gatineau,Quebec,J8R 1N3,819-410-8855,2022-07-04,,,2023-10-12 10:25:21,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
555,Adcit Holdings Limited,"3625 Dufferin St, Ste 407",Toronto,Ontario,M3K 1Z2,,2022-06-30,,,2023-10-12 10:25:21,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
566,Melrose Investments Inc,"145 Reynolds St, Ste 400",Oakville,Ontario,L6J 0A7,905-849-1360,2022-06-24,melroseinvestments.com,,2023-12-02 13:17:17,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
579,Jot Holdings Inc,"1930 Drew Rd, Unit 1",Mississauga,Ontario,L5S 1J6,,2022-06-08,,,2023-10-12 10:25:21,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
593,The Priestley Holding Corp,3200 Lloydtown-Aurora Rd,King,Ontario,L7B 0G3,905-841-3735,2023-06-30,,,2023-10-12 10:25:21,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
601,Syrier Holdings Inc,354 Arthur St S,,,N3B 2P4,,2023-06-28,,,2023-10-12 10:25:22,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
605,TLM Holdings Inc,33 Saunders Rd,,,L4N 9A7,,2023-06-09,,,2023-10-12 10:25:22,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
617,Vinfab Investments Inc,25 High Meadow Place,,,M9L 0A3,,2022-03-31,,,2023-10-12 10:25:22,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
618,Mayfield Investment Group Corp,"270 Orenda Rd, Ste 200",Brampton,Ontario,L6T 4X6,,2022-03-31,mayfield.com,,2023-12-02 13:33:34,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
619,Marlin Spring Investments,"2 St Clair Ave W, Ste 1600",Toronto,Ontario,M4V 1L5,416-619-3550,2022-03-31,marlinspring.com,,2023-12-02 13:12:03,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
634,First Avenue Investment Counsel,"77 King St W, Ste 4230",Toronto,Ontario,M5K 1E7,647-933-0069,2022-03-29,firstavenuecounsel.com,,2023-12-02 13:31:09,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
639,Atlantic Packaging Holdings Ltd,111 Progress Ave,Scarborough,Ontario,M1P 2Y9,416-298-8101,2022-03-28,atlanticpkg.com,,2024-04-16 14:48:43,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
640,Greenkop Investments Company Ltd,75 Wynford Heights Cres. Ste 2303,,,M3C 3H9,,2022-03-28,,,2023-10-12 10:25:22,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
642,Rouge Holdings Inc,5 Kirkhams Rd,Scarborough,Ontario,M1B 5S4,,2022-03-28,,,2023-10-12 10:25:22,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
651,LDB Holdings Ltd,"1405 Highway 2, Unit 4",,,L1E 2J6,,2022-03-24,,,2023-10-12 10:25:22,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
663,RJ Davies Holdings Ltd,55 Arthur Hall Dr,,,L0G 1V0,,2022-03-17,,,2023-10-12 10:25:22,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
666,Devjo Holdings Ltd,40 Muirside Rd,Maple,Ontario,L6A 2H7,,2022-03-16,,,2023-10-12 10:25:22,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
669,Brack Holdings (Sundridge) Inc,207171 Highway 9 E,Mono,Ontario,L9W 6J1,,2022-03-16,macmastergm.com,,2024-06-04 13:12:51,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
673,Stamina Ontario Investments Inc,"21 Clairtell Rd, Ste 325",Toronto,Ontario,M2N 0G8,,2022-03-14,,,2023-10-12 10:25:22,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
675,2141 Rye Investment Inc,141 Grandvista Cres,Woodbridge,Ontario,L4H 3J6,365-388-2907,2022-03-11,,,2023-10-12 10:25:22,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
678,A &amp; M (ZH) Holdings Ltd,1815 Drew Rd,,,L5S 1J5,,2022-03-11,,,2023-10-12 10:25:22,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
681,Kinvest Management Corp,2797 Lake Shore Blvd W,Toronto,Ontario,M8V 1H4,416-252-3111,2022-03-10,,,2023-10-12 10:25:22,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
682,Sorbara/Tribute Nigus Holdings Inc,"370 Steeles Ave W, Ste 380",Woodbridge,Ontario,L4L 8M9,905-850-6154,2022-03-10,,,2023-10-12 10:25:22,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
684,King Oshawa Medical Holdings Inc,200 Ronson Dr,,,M9W 5Z9,,2022-03-09,,,2023-10-12 10:25:22,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
691,Realtrium Holdings 3 Inc,8545 McCowan Rd,Markham,Ontario,L3P 1W9,,2022-03-08,,,2023-10-12 10:25:22,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
708,Iprocapital Ltd,202 May Ave,Richmond Hill,Ontario,L4C 3S6,,2022-03-01,,,2023-10-12 10:25:22,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
715,Comwood Holdings Corp,45 Warwood Rd,,,M9B 5B5,,2023-03-24,,,2023-10-12 10:25:22,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
730,502 Holdings Inc,"241 Shaughnessy St, Unit 1",,,P3E 3E8,,2023-03-09,502holdingsinc.ca,,2023-12-02 13:13:01,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
734,Barbay Holdings Inc,550 Bayfield St,,,L4M 5A2,,2023-03-07,,,2023-10-12 10:25:22,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
735,2087 5Side Holdings Inc,25 Production Rd,Brampton,Ontario,L6T 4L7,905-793-3525,2023-03-07,,,2023-10-12 10:25:22,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
736,Yorkville 77 Investment Inc,"1200 Bay St, Ste 813",,,M5R 2A5,,2023-03-07,,,2023-10-12 10:25:22,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
739,3757 Keele Street Holdings Inc,7699 Yonge St,Thornhill,Ontario,L3T 1Z5,,2023-03-06,,,2023-10-12 10:25:22,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
748,Grecfam Holdings Ltd,5 Woodmere Ct,,,M9A 3J1,,2022-05-30,,,2023-10-12 10:25:22,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
749,Beedie ON (Healey Road) Holdings Ltd,3030 Gilmore Diversion,Burnaby,British Columbia,V5G 3B4,604-435-3321,2022-05-30,,,2023-10-12 10:25:22,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
757,JTG Holdings Ltd,1236 Lakeshore Rd W,,,L2R 6P9,,2022-05-26,jtgholdings.com,,2023-12-02 13:16:42,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
767,RTCB Holdings Ltd,112 West 6th Ave,,,V5Y 1K6,,2022-05-24,,,2023-10-12 10:25:22,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
816,Divco Ltd,8300 boul Pie-IX,Montreal,Quebec,H1Z 4E8,514-593-8888,2022-05-06,,,2023-10-12 10:25:22,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
824,Robinson Innovations Holdings Inc,1456 Centennial Dr,Kingston,Ontario,K7P 0K4,,2023-05-31,,,2023-10-12 10:25:22,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
835,Sobeys Capital Inc,4980 Tahoe Blvd,Mississauga,Ontario,L4W 0C7,905-238-7124,2023-05-01,sobeys.com,,2023-12-02 13:33:48,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
836,Marlin Spring Investments,"2 St Clair Ave W, Ste 1600",Toronto,Ontario,M4V 1L5,416-619-3550,2023-05-01,,,2023-10-12 10:25:23,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
839,M4 Group Holdings Inc,406 King St E,Toronto,Ontario,M5A 1L4,,2022-11-25,,,2023-10-12 10:25:23,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
841,Distrikt Capital Corp,"90 Wingold Ave, Ste 1",Toronto,Ontario,M6B 1P5,416-628-8038,2022-11-22,,,2023-10-12 10:25:23,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
862,Nivlog Investments Ltd,,,,L3R 1B9,,2022-10-06,,,2023-10-12 10:25:23,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
864,Sudamar Investments Ltd,,,,L3R 1B9,,2022-10-06,,,2023-10-12 10:25:23,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
868,Garg Veterinarty Holdings Corp,,Windsor,Ontario,N8N 2M9,,2022-10-04,,,2023-10-12 10:25:23,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
871,624 Mayfield Road Investments Inc,1 Autumn Arbour Rd,Caledon,Ontario,L7C 3M7,,2022-10-03,,,2023-10-12 10:25:23,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
872,La Capitale Financial Security,7150 Derrycrest Dr,,,L5W 0E5,,2022-10-03,lacapitale.com,,2023-12-02 13:13:50,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
873,La Capitale Assureur de,7150 Derrycrest Dr,Mississauga,Ontario,L5W 0E5,,2022-10-03,,,2023-10-12 10:25:23,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
874,Noble Fir Holdings Ltd,,Vancouver,BC,V5Z 4M4,,2022-10-03,,,2023-10-12 10:25:23,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
888,Thom Holdings Inc,,,,N4K 5P1,,2022-09-06,,,2023-10-12 10:25:23,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
890,Mike Commisso Investments Inc,,,,L8G 1E2,,2022-09-06,,,2023-10-12 10:25:23,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
906,MGB West Holdings Inc,"6581 Kitimat Rd, Unit 4",Mississauga,Ontario,L5N 2X5,,2022-09-01,,,2023-10-12 10:25:23,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
907,KingSett Capital,,Toronto,Ontario,M5H 3Y2,416-687-6700,2023-09-15,,,2023-12-01 10:05:30,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
922,Valour Capital Group,"3410 South Service Rd, Ste 201",Burlington,Ontario,L7N 3T2,289-288-3430,2022-04-14,profunds.ca,,2023-12-09 16:48:04,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
926,Loraview Holdings Inc,44 Loraview Lane,Aurora,Ontario,L4G 6N6,,2022-04-06,,,2023-10-12 10:27:06,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
927,Fred Hageman&#039;s Holdings Ltd,,,,L7R 3Y5,,2022-04-05,,,2023-10-12 10:27:06,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
938,Three Kingz Investments Inc,"4789 Yonge St, Ste 609",,,M2N 0G3,,2022-04-12,,,2023-10-12 10:27:06,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
944,Di Santo Holdings Ltd,3695 Dufferin St,,,M3K 1N9,,2022-04-07,,,2023-10-12 10:27:06,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
947,Omer Investments Inc,198 Hollingsworth Dr,,,L7B 1G8,,2022-04-07,,,2023-10-12 10:27:06,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
959,Chiefton Investments Ltd,"6205 Airport Rd, 5th Floor",Mississauga,Ontario,L4V 1E3,905-677-5480,2022-04-06,,,2023-10-12 10:27:06,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
987,Soneil Investments,46 West Dr,Brampton,Ontario,L6T 3T6,905-565-0360,2022-08-03,,,2023-10-12 10:27:06,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
994,GR (CAN) Investment Co Ltd,4323 Queen St,Niagara Falls,Ontario,L2E 2K9,905-233-4427,2022-08-08,,,2023-10-12 10:27:06,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
996,HRFD Holding Inc,"4 Abacus Rd, Unit 3",,,L6T 5J6,,2022-08-05,,,2023-10-12 10:27:06,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1008,Sobeys Land Holdings Ltd,4980 Tahoe Blvd,Mississauga,Ontario,L4W 0C7,905-238-7124,2022-05-03,,,2023-10-12 10:27:06,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1016,Kennedy Road Investments Inc,"270 Orenda Rd, Ste 200",Brampton,Ontario,L6T 4X6,,2022-04-29,,,2023-10-12 10:27:10,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1017,P &amp; E Investment Inc,"82 Weber St E, Ste 100",Kitchener,Ontario,N2H 1C7,519-742-4450,2022-04-29,,,2023-10-12 10:27:10,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1021,Hendrick Holdings Inc,,,,,,2022-04-29,,,2023-10-12 10:27:10,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1023,Armor Holdings Inc,,,,M9B 1B4,,2022-04-29,armorholdings.com,,2023-12-02 13:16:40,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1032,Tavco Group (RG) Inc,"16655 Yonge St, Ste 200",Newmarket,Ontario,L3X 1V6,905-898-1844,2022-04-28,,,2023-10-12 10:27:10,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1037,PIRET (125 Maple Grove Road) Holdings Inc,"121 King St W, Ste 2100",Toronto,Ontario,M5H 3T9,416-479-8590,2022-04-26,,,2023-10-12 10:27:10,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1038,180 Constellation Holdings Ltd,"200 Ronson Dr, Ste 101",,,M9W 5Z9,,2022-04-25,,,2023-10-12 10:27:10,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1040,CSD Sisters Holding Inc,130 Delta Park Blvd,Brampton,Ontario,L6T 5E7,416-848-4111,2022-04-25,,,2023-10-12 10:27:10,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1041,National Capital Commission,"40 Elgin St, Ste 2020",Ottawa,Ontario,K1P 1C7,800-465-1867,2022-04-22,ncc-ccn.ca,,2023-12-02 13:16:40,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1051,115-121 Commander Holdings Ltd,"22 Adealide St W, Ste 3600",Toronto,Ontario,M5H 4E3,,2022-04-19,,,2023-10-12 10:27:10,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1061,Landowell Richmond Investment Group Inc,,,,M2H 1A1,,2023-04-28,,,2023-10-12 10:27:13,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1084,Degeneration X Investments Inc,38 Loma Rd,,,M8Z 3Z7,,2023-04-28,,,2023-10-12 10:27:13,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1086,Lexington Court Holdings Inc,215 Dawson Rd,,,N1H 1A3,,2023-04-27,,,2023-10-12 10:27:13,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1096,ATS Holdings Corp,"11 Patterson Rd, Unit 17",,,L4N 7W5,,2023-04-27,,,2023-10-12 10:27:13,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1116,Arnprior Manor Holdings Inc,"1376 Bank St, Ste 500",,,K1H 7Y3,,2023-04-24,,,2023-10-12 10:27:14,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1119,Dean &amp; Dean Investments Inc,42 Long Valley Rd,Aurora,Ontario,L4G 6K8,,2023-04-24,,,2023-10-12 10:27:14,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1125,Kurtis Smith Holdings Inc,"85746 Maple Keys Line, RR 1",Ethel,Ontario,N0G 1T0,,2023-04-21,,,2023-10-12 10:27:14,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1138,109 Investments Ltd,23 Automatic Rd,,,L6S 4K6,,2023-04-20,,,2023-10-12 10:27:14,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1155,Victor&#039;s Holding Corporation,98 Hume Dr,Cambridge,Ontario,N1T 1N3,519-622-4591,2023-04-19,,,2023-10-12 10:27:14,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1163,Joosse Holdings Inc,616070 13th Line,Woodstock,Ontario,N4S 7W1,,2023-04-18,,,2023-10-12 10:27:14,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1168,Zenzibar Holdings Inc,"3645 Keele St, Unit 1",,,M3J 1M6,,2023-04-17,,,2023-10-12 10:27:14,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1174,Jags Capital Holdings Ltd,66 Autumn Wind Ct,Kleinburg,Ontario,L0J 1C0,,2023-04-14,,,2023-10-12 10:27:14,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1176,Lloyd &amp; Jesse Johnston Holdings Inc,"37695 Nile Rd, RR 1",Auburn,Ontario,N0M 1E0,,2023-04-14,,,2023-10-12 10:27:14,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1187,Centis Holdings Inc,448 Falconbridge Rd,,,P3A 4S4,,2023-04-12,,,2023-10-12 10:27:14,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1197,Densecity Holdings Inc,"2200 Lakeshore Blvd W, Ste 2906",,,M8V 1A4,,2023-04-12,,,2023-10-12 10:27:14,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1198,Stephenson-Kaster Holding Company Ltd,7 Salvador Allende Ct,Toronto,Ontario,M6G 0A3,,2023-04-12,,,2023-10-12 10:27:14,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1199,Robinson Investco Inc,5 Black Duck Trail,,,L7B 0A3,,2023-04-11,,,2023-10-12 10:27:14,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1206,Golden Lake Holdings Inc,"7050 Bramalea Rd, Unit 14",,,L5S 1T1,,2023-04-11,,,2023-10-12 10:27:14,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1221,Kincardine Farmland Holdings Ltd,"141 Adelaide St W, Ste 510",Toronto,Ontario,M5H 3L5,,2023-04-05,,,2023-10-12 10:27:14,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1224,Romspen Investment Corp,,Toronto,Ontario,M5R 3N5,416-966-1100,2023-04-05,,,2023-10-12 10:27:14,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1235,Pasago Woodland Investments Inc,30 Brookhaven Cres,East Garafraxa,Ontario,L9W 7L9,,2023-04-04,,,2023-10-12 10:27:14,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1241,Morgan Mae Investments Ltd,"1111 Finch Ave W, Ste 400",,,M3J 2E5,,2023-04-03,,,2023-10-12 10:27:14,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1246,Inglewood Holdings International Inc,18 King St E,Toronto,Ontario,M5C 1C4,,2023-04-03,,,2023-10-12 10:27:14,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1262,Marsam Investment Inc,481 Townline Rd,Puslinch,Ontario,N0B 2J0more info: mi.pdf,,2023-04-28,,,2023-10-12 10:27:16,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1270,Merkburn Holdings Ltd,"2191 Thurston Dr, Unit 4",Ottawa,Ontario,K1G 6C9,613-224-5464,2023-04-26,,,2023-10-12 10:27:16,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1274,Pulis Investments,"6220 Highway 7, Ste 500",Woodbridge,Ontario,L4H 4G3,905-452-1305,2023-04-25,,,2023-10-12 10:27:16,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1281,Cognashene Holdings Inc,282 Caves Ct,Milton,Ontario,L9T 5J2,905-693-9681,2023-04-24,cognashene.com,,2023-12-02 13:33:37,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1299,Keele-Flamborough Investments Ltd,"94 Kenhar Dr, Unit 5",,,M9L 1N2,,2023-04-13,,,2023-10-12 10:27:16,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1329,7050 Weston Holdings Inc,"7050 Weston Rd, Ste 400",Woodbridge,Ontario,L4L 8G7more info: mi.pdf,,2023-04-03,,,2023-10-12 10:27:16,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1332,Grogan Holdings Inc,7910 Industrial Dr,,,N0M 2S0,,2023-04-03,,,2023-10-12 10:27:16,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1333,Vanlensink Holdings Inc,705 Alberton Rd S,Jerseyville,Ontario,L0R 1R0,,2023-04-03,,,2023-10-12 10:27:16,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1334,Apotex Pharmaceutical Holdings Inc,150 Signet Dr,Toronto,Ontario,M6L 1T9,800-268-4623,2023-04-03,,,2023-10-12 10:27:16,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1350,Oxford Investment Group Inc,100 Market Dr,Milton,Ontario,L9T 3H5,,2023-04-28,,,2023-10-12 10:27:18,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1357,RSS Real Estate Holdings Ltd,750 Intermodal Dr,,,L6T 0B5,,2023-04-27,,,2023-10-12 10:27:18,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1362,Kincardine Farmland Holdings Ltd,,Toronto,Ontario,M3H 3L5,,2023-04-26,,,2023-10-12 10:27:18,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1366,Soneil Investments,46 West Dr,Brampton,Ontario,L6T 3T6,905-565-0360,2023-04-25,,,2023-10-12 10:27:18,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1378,Gateway Plaza Investments Ltd,"94 Kenhar Dr, Unit 5",,,M9L 1N1,,2023-04-18,,,2023-10-12 10:27:18,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1379,Wellington Group Investments Inc,"255 Duncan Mill Rd, Ste 401",Toronto,Ontario,M3B 3H9more info: mi.pdf,,2023-04-18,,,2023-10-12 10:27:18,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1385,Pogacar Holdings Ltd,,Toronto,Ontario,M9B 4C3,,2023-04-17,,,2023-10-12 10:27:18,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1396,45 Simpson Rd Holding Inc,45 Simpson Rd,Caledon,Ontario,L7E 2R6,,2023-04-13,,,2023-10-12 10:27:18,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1402,Skyline Real Estate Holdings Inc,"5 Douglas St, Ste 301",Guelph,Ontario,N1H 2S8,519-826-0439,2023-04-12,,,2023-10-12 10:27:18,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1411,AR Land Holdings Inc,10380 Fourth Line,Milton,Ontario,L9T 2X9,,2023-04-06,,,2023-10-12 10:27:18,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1439,Stowe Holdings Ltd,4520 Britannia Dr SW,,,T2S 1J6,,2022-08-26,,,2023-10-12 10:27:21,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1449,Sandringham Holdings Ltd,"7240 Woodbine Ave, Ste 215",,,L3R 1A4,,2022-08-24,,,2023-10-12 10:27:21,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1458,230 Westney Holdings Ltd,31 Athabasca Dr,Maple,Ontario,L6A 2W1,,2022-08-22,,,2023-10-12 10:27:21,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1467,JD Stephens Holdings Ltd,136 Glencairn Ave,,,M4R 1M9,,2022-08-17,,,2023-10-12 10:27:21,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1477,Anatolia Capital Corp,8300 Huntington Rd,Vaughan,Ontario,L4H 4Z6,905-771-3800,2022-08-15,,,2023-10-12 10:27:21,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1481,NT Holdings Ltd,100 Summerlea Rd,Brampton,Ontario,L6T 4X3,,2022-08-15,,,2023-10-12 10:27:21,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
1482,GC Jain Investments Ltd,"276 Carlaw Ave, Unit 200",,,M4M 3L1,,2022-08-11,,,2023-10-12 10:27:21,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
